venda_id,cliente_id,produto_id,data_venda,quantidade,desconto,metodo_pagamento,avaliacao_compra,preco,valor_total,mes,dia_semana
9157,1597,42,2023-03-22 14:55:15.581038736,2,0.0,Cartao,4,269.2930184243128,538.5860368486256,3,2
9158,1672,197,2023-03-22 16:05:20.661377424,2,0.0,PayPal,5,81.73822748219422,163.47645496438844,3,2
9159,1535,59,2023-03-22 17:15:25.741716112,2,0.05,Cartao,5,101.052038619618,191.9988733772742,3,2
9160,1566,118,2023-03-22 18:25:30.822054808,4,0.15,Cartao,5,59.65325318945532,202.8210608441481,3,2
9161,951,104,2023-03-22 19:35:35.902393496,1,0.15,PIX,5,48.21711915501299,40.984551281761036,3,2
9162,2915,166,2023-03-22 20:45:40.982732184,1,0.0,PIX,4,33.04297823943153,33.04297823943153,3,2
9163,2493,43,2023-03-22 21:55:46.063070872,4,0.0,Cartao,5,22.72460702992212,90.89842811968848,3,2
9164,1342,130,2023-03-22 23:05:51.143409560,3,0.0,Boleto,4,42.91740065384273,128.75220196152821,3,2
9165,732,134,2023-03-23 00:15:56.223748248,4,0.05,Cartao,5,169.71256359437055,644.9077416586081,3,3
9166,4334,77,2023-03-23 01:26:01.304086944,2,0.0,Cartao,5,80.19363653042464,160.38727306084928,3,3
9167,539,157,2023-03-23 02:36:06.384425632,4,0.05,Cartao,5,87.73385566746276,333.3886515363585,3,3
9168,769,158,2023-03-23 03:46:11.464764320,2,0.15,Cartao,5,66.53689055921816,113.11271395067088,3,3
9169,2857,89,2023-03-23 04:56:16.545103008,2,0.05,PayPal,4,154.06296732256894,292.71963791288096,3,3
9170,3726,168,2023-03-23 06:06:21.625441696,3,0.0,Cartao,3,130.4728051733273,391.41841551998186,3,3
9171,2122,99,2023-03-23 07:16:26.705780384,5,0.1,PIX,4,60.24597435332988,271.1068845899845,3,3
9172,1735,37,2023-03-23 08:26:31.786119072,3,0.0,PayPal,3,48.972640668473126,146.91792200541937,3,3
9173,4392,118,2023-03-23 09:36:36.866457768,4,0.0,Boleto,5,59.65325318945532,238.61301275782128,3,3
9174,14,135,2023-03-23 10:46:41.946796456,3,0.0,PIX,4,15.427257917211355,46.28177375163406,3,3
9175,4708,178,2023-03-23 11:56:47.027135144,4,0.1,Cartao,4,111.14854061524342,400.1347462148763,3,3
9176,3675,146,2023-03-23 13:06:52.107473832,3,0.0,PIX,3,83.43932595224732,250.31797785674195,3,3
9177,4491,136,2023-03-23 14:16:57.187812520,3,0.0,Cartao,3,30.15325332576214,90.45975997728642,3,3
9178,191,199,2023-03-23 15:27:02.268151208,3,0.0,Cartao,5,39.67387062479729,119.02161187439187,3,3
9179,2865,100,2023-03-23 16:37:07.348489904,5,0.1,Boleto,5,16.392362942669063,73.7656332420108,3,3
9180,4103,55,2023-03-23 17:47:12.428828592,2,0.0,PIX,4,121.7900018732139,243.5800037464278,3,3
9181,1105,105,2023-03-23 18:57:17.509167280,3,0.0,Boleto,5,81.22679884711562,243.68039654134685,3,3
9182,2813,176,2023-03-23 20:07:22.589505968,5,0.15,PayPal,2,54.00218451911889,229.5092842062553,3,3
9183,652,74,2023-03-23 21:17:27.669844656,6,0.2,Cartao,3,35.32996703097761,169.58384174869255,3,3
9184,1381,58,2023-03-23 22:27:32.750183344,5,0.05,PIX,3,10.3134849941049,48.989053721998275,3,3
9185,802,104,2023-03-23 23:37:37.830522040,2,0.15,PIX,5,48.21711915501299,81.96910256352207,3,3
9186,4545,16,2023-03-24 00:47:42.910860728,2,0.1,Cartao,5,146.84313582694529,264.3176444885015,3,4
9187,2122,153,2023-03-24 01:57:47.991199416,5,0.0,PIX,5,27.974493617015447,139.87246808507723,3,4
9188,1985,29,2023-03-24 03:07:53.071538104,5,0.05,Cartao,5,44.18080995109796,209.8588472677153,3,4
9189,4141,8,2023-03-24 04:17:58.151876792,1,0.1,Boleto,4,122.8612155486089,110.57509399374801,3,4
9190,1553,100,2023-03-24 05:28:03.232215480,1,0.1,Boleto,5,16.392362942669063,14.753126648402157,3,4
9191,2793,123,2023-03-24 06:38:08.312554168,3,0.05,Cartao,5,11.228865560868284,32.002266848474605,3,4
9192,2724,183,2023-03-24 07:48:13.392892864,2,0.05,PIX,4,300.32494087249347,570.6173876577376,3,4
9193,2023,52,2023-03-24 08:58:18.473231552,4,0.1,PIX,3,67.0124709617887,241.2448954624393,3,4
9194,4671,91,2023-03-24 10:08:23.553570240,2,0.05,Cartao,5,77.78746294520676,147.79617959589282,3,4
9195,1431,77,2023-03-24 11:18:28.633908928,2,0.1,Cartao,5,80.19363653042464,144.34854575476436,3,4
9196,4189,154,2023-03-24 12:28:33.714247616,1,0.0,Boleto,5,59.874062165308146,59.874062165308146,3,4
9197,2514,106,2023-03-24 13:38:38.794586304,4,0.15,Cartao,1,55.24759187451306,187.8418123733444,3,4
9198,604,25,2023-03-24 14:48:43.874925000,3,0.1,PIX,4,10.0,27.0,3,4
9199,327,92,2023-03-24 15:58:48.955263688,2,0.05,PIX,5,22.22135113378709,42.220567154195464,3,4
9200,3839,73,2023-03-24 17:08:54.035602376,1,0.05,PIX,4,247.99085398835646,235.59131128893864,3,4
9201,2776,121,2023-03-24 18:18:59.115941064,3,0.05,Cartao,4,178.8211013976887,509.6401389834127,3,4
9202,3640,26,2023-03-24 19:29:04.196279752,7,0.1,Boleto,2,117.01478829685594,737.1931662701925,3,4
9203,591,90,2023-03-24 20:39:09.276618440,2,0.1,Cartao,4,60.62585827401395,109.12654489322512,3,4
9204,1439,175,2023-03-24 21:49:14.356957128,2,0.1,PayPal,3,92.02885828064885,165.65194490516794,3,4
9205,3571,86,2023-03-24 22:59:19.437295824,1,0.0,Cartao,3,101.58119865176596,101.58119865176596,3,4
9206,851,129,2023-03-25 00:09:24.517634512,5,0.05,Cartao,4,63.5369604354573,331.9806182752645,3,5
9207,440,192,2023-03-25 01:19:29.597973200,2,0.0,Cartao,4,115.65005666048887,254.43012465307555,3,5
9208,2996,140,2023-03-25 02:29:34.678311888,3,0.05,Cartao,5,78.14959159654056,244.99896965515464,3,5
9209,4424,152,2023-03-25 03:39:39.758650576,1,0.05,Boleto,5,61.99186490838914,64.78149882926665,3,5
9210,1666,30,2023-03-25 04:49:44.838989264,1,0.05,Cartao,3,20.978757959938,21.922802068135212,3,5
9211,2909,14,2023-03-25 05:59:49.919327960,5,0.05,Boleto,4,220.76206295006904,1153.481778914111,3,5
9212,1258,151,2023-03-25 07:09:54.999666648,4,0.1,PIX,5,49.97586822001959,197.90443815127762,3,5
9213,1545,130,2023-03-25 08:20:00.080005336,2,0.0,PIX,5,42.91740065384273,94.41828143845402,3,5
9214,1906,131,2023-03-25 09:30:05.160344024,3,0.15,Boleto,3,169.82072708720415,476.3471394796077,3,5
9215,3680,6,2023-03-25 10:40:10.240682712,2,0.0,PIX,2,26.998242006565224,59.3961324144435,3,5
9216,1816,149,2023-03-25 11:50:15.321021400,2,0.1,Cartao,4,23.11361652771761,45.76496072488087,3,5
9217,2277,20,2023-03-25 13:00:20.401360096,4,0.05,PIX,4,69.9195196679341,292.2635922119646,3,5
9218,3317,149,2023-03-25 14:10:25.481698784,4,0.1,Cartao,5,23.11361652771761,91.52992144976174,3,5
9219,1451,40,2023-03-25 15:20:30.562037472,4,0.05,Cartao,5,130.20201470999353,544.244421487773,3,5
9220,2048,196,2023-03-25 16:30:35.642376160,2,0.05,PIX,4,80.63270891960313,168.52236164197055,3,5
9221,4840,153,2023-03-25 17:40:40.722714848,2,0.1,Cartao,5,27.974493617015447,55.38949736169059,3,5
9222,3545,115,2023-03-25 18:50:45.803053536,6,0.0,PIX,3,124.46779017029083,821.4874151239195,3,5
9223,4907,124,2023-03-25 20:00:50.883392224,3,0.0,PIX,5,78.80556018907903,260.05834862396085,3,5
9224,3635,71,2023-03-25 21:10:55.963730920,2,0.1,Cartao,5,100.45358280461772,198.8980939531431,3,5
9225,174,199,2023-03-25 22:21:01.044069608,5,0.1,Cartao,1,39.67387062479729,196.3856595927466,3,5
9226,1099,33,2023-03-25 23:31:06.124408296,3,0.05,Cartao,4,11.711524429728145,36.71562908719774,3,5
9227,1123,51,2023-03-26 00:41:11.204746984,2,0.0,Cartao,4,138.71839924447593,305.1804783378471,3,6
9228,2561,90,2023-03-26 01:51:16.285085672,2,0.0,Cartao,4,60.62585827401395,133.3768882028307,3,6
9229,2043,200,2023-03-26 03:01:21.365424360,1,0.0,Cartao,2,81.45023600148582,89.59525960163441,3,6
9230,3779,90,2023-03-26 04:11:26.445763056,3,0.15,Cartao,5,60.62585827401395,170.05553245860912,3,6
9231,2177,117,2023-03-26 05:21:31.526101744,3,0.05,PIX,4,82.74515385414578,259.406057332747,3,6
9232,2422,79,2023-03-26 06:31:36.606440432,3,0.05,Cartao,4,43.848213006712754,137.4641477760445,3,6
9233,4332,20,2023-03-26 07:41:41.686779120,4,0.05,Cartao,3,69.9195196679341,292.2635922119646,3,6
9234,4838,19,2023-03-26 08:51:46.767117808,3,0.05,Boleto,5,40.71717391865951,127.64834023499758,3,6
9235,3773,199,2023-03-26 10:01:51.847456496,5,0.0,Cartao,2,39.67387062479729,218.2062884363851,3,6
9236,1693,184,2023-03-26 11:11:56.927795184,3,0.05,Cartao,5,119.32818648454948,374.0938646290627,3,6
9237,291,56,2023-03-26 12:22:02.008133880,3,0.1,PIX,4,35.04069350877726,104.07085972106849,3,6
9238,3932,1,2023-03-26 13:32:07.088472568,5,0.1,Cartao,4,68.66858941690182,339.90951761366404,3,6
9239,1419,167,2023-03-26 14:42:12.168811256,4,0.0,Cartao,4,33.60817574534895,147.8759732795354,3,6
9240,1989,37,2023-03-26 15:52:17.249149944,2,0.0,Cartao,4,48.972640668473126,107.73980947064089,3,6
9241,568,18,2023-03-26 17:02:22.329488632,3,0.0,Cartao,4,19.213417638510652,63.40427820708516,3,6
9242,3039,200,2023-03-26 18:12:27.409827320,2,0.0,PIX,5,81.45023600148582,179.19051920326882,3,6
9243,2346,79,2023-03-26 19:22:32.490166016,3,0.05,Cartao,4,43.848213006712754,137.4641477760445,3,6
9244,3144,134,2023-03-26 20:32:37.570504704,4,0.1,PIX,4,169.71256359437055,672.0617518337074,3,6
9245,2304,101,2023-03-26 21:42:42.650843392,2,0.0,Cartao,3,102.2338209079627,224.91440599751795,3,6
9246,309,22,2023-03-26 22:52:47.731182080,2,0.05,Boleto,3,107.89218831385797,225.4946735759632,3,6
9247,2139,11,2023-03-27 00:02:52.811520768,2,0.05,Boleto,2,53.81441066564159,102.24738026471901,3,0
9248,2197,72,2023-03-27 01:12:57.891859456,2,0.15,Cartao,4,28.741808328660944,48.8610741587236,3,0
9249,462,9,2023-03-27 02:23:02.972198144,3,0.15,PIX,3,12.43664425173494,31.713442841924095,3,0
9250,4731,141,2023-03-27 03:33:08.052536840,2,0.05,Boleto,5,39.223611837797,74.5248624918143,3,0
9251,3821,131,2023-03-27 04:43:13.132875528,2,0.0,Cartao,4,169.82072708720415,339.6414541744083,3,0
9252,4733,195,2023-03-27 05:53:18.213214216,6,0.0,PIX,5,60.169506576450495,361.017039458703,3,0
9253,646,135,2023-03-27 07:03:23.293552904,4,0.0,PayPal,4,15.427257917211355,61.70903166884542,3,0
9254,4614,195,2023-03-27 08:13:28.373891592,4,0.05,Cartao,4,60.169506576450495,228.64412499051187,3,0
9255,1397,46,2023-03-27 09:23:33.454230280,1,0.1,PIX,5,302.730482076948,272.45743386925324,3,0
9256,3269,58,2023-03-27 10:33:38.534568976,3,0.0,PIX,4,10.3134849941049,30.9404549823147,3,0
9257,4286,28,2023-03-27 11:43:43.614907664,2,0.0,PIX,3,24.416776369051423,48.833552738102846,3,0
9258,3875,31,2023-03-27 12:53:48.695246352,3,0.05,Boleto,4,48.55306624192414,138.3762387894838,3,0
9259,4175,52,2023-03-27 14:03:53.775585040,1,0.1,PIX,3,67.0124709617887,60.311223865609826,3,0
9260,1571,137,2023-03-27 15:13:58.855923728,6,0.0,Boleto,4,95.00552757023793,570.0331654214276,3,0
9261,816,91,2023-03-27 16:24:03.936262416,4,0.05,Cartao,4,77.78746294520676,295.59235919178565,3,0
9262,1906,8,2023-03-27 17:34:09.016601112,2,0.05,PIX,5,122.8612155486089,233.4363095423569,3,0
9263,4168,108,2023-03-27 18:44:14.096939800,5,0.15,Cartao,2,69.62143919728354,295.891116588455,3,0
9264,2091,86,2023-03-27 19:54:19.177278488,4,0.1,PIX,5,101.58119865176596,365.6923151463575,3,0
9265,4899,18,2023-03-27 21:04:24.257617176,3,0.1,Cartao,5,19.213417638510652,51.876227623978764,3,0
9266,3205,120,2023-03-27 22:14:29.337955864,3,0.0,Cartao,5,77.27297915183716,231.8189374555115,3,0
9267,3871,49,2023-03-27 23:24:34.418294552,2,0.15,Cartao,2,119.56450944827765,203.259666062072,3,0
9268,1130,11,2023-03-28 00:34:39.498633240,1,0.0,Cartao,5,53.81441066564159,53.81441066564159,3,1
9269,2056,117,2023-03-28 01:44:44.578971936,3,0.05,Cartao,5,82.74515385414578,235.82368848431548,3,1
9270,1798,130,2023-03-28 02:54:49.659310624,1,0.05,PIX,4,42.91740065384273,40.771530621150596,3,1
9271,3415,157,2023-03-28 04:04:54.739649312,3,0.05,PIX,5,87.73385566746276,250.04148865226887,3,1
9272,2485,183,2023-03-28 05:14:59.819988000,2,0.0,Cartao,4,300.32494087249347,600.6498817449869,3,1
9273,689,53,2023-03-28 06:25:04.900326688,1,0.0,Cartao,4,180.11684728541613,180.11684728541613,3,1
9274,3464,154,2023-03-28 07:35:09.980665376,4,0.05,Boleto,5,59.874062165308146,227.52143622817096,3,1
9275,576,179,2023-03-28 08:45:15.061004072,5,0.1,Boleto,5,103.98980664371612,467.9541298967225,3,1
9276,4996,92,2023-03-28 09:55:20.141342760,4,0.1,Boleto,5,22.22135113378709,79.99686408163352,3,1
9277,3011,6,2023-03-28 11:05:25.221681448,1,0.05,Boleto,4,26.998242006565224,25.648329906236963,3,1
9278,3903,100,2023-03-28 12:15:30.302020136,2,0.0,Boleto,5,16.392362942669063,32.784725885338126,3,1
9279,4816,12,2023-03-28 13:25:35.382358824,2,0.0,PIX,5,23.208863476733935,46.41772695346787,3,1
9280,4322,162,2023-03-28 14:35:40.462697512,2,0.0,Cartao,3,22.154397211327222,44.308794422654444,3,1
9281,3871,121,2023-03-28 15:45:45.543036200,3,0.0,Cartao,3,178.8211013976887,536.463304193066,3,1
9282,2840,198,2023-03-28 16:55:50.623374896,4,0.05,Cartao,5,68.7478212041946,261.24172057593944,3,1
9283,3075,127,2023-03-28 18:05:55.703713584,1,0.15,Boleto,4,48.8050985090797,41.484333732717744,3,1
9284,4641,192,2023-03-28 19:16:00.784052272,1,0.0,Cartao,2,115.65005666048887,115.65005666048887,3,1
9285,2526,37,2023-03-28 20:26:05.864390960,2,0.1,Boleto,4,48.972640668473126,88.15075320325163,3,1
9286,3482,125,2023-03-28 21:36:10.944729648,3,0.0,Cartao,5,142.28088787426492,426.84266362279476,3,1
9287,2018,165,2023-03-28 22:46:16.025068336,3,0.15,Cartao,3,100.62897269630639,256.6038803755813,3,1
9288,3379,8,2023-03-28 23:56:21.105407032,6,0.0,Cartao,2,122.8612155486089,737.1672932916533,3,1
9289,3286,165,2023-03-29 01:06:26.185745720,2,0.05,Cartao,5,100.62897269630639,191.19504812298214,3,2
9290,3102,120,2023-03-29 02:16:31.266084408,1,0.0,Cartao,4,77.27297915183716,77.27297915183716,3,2
9291,4515,116,2023-03-29 03:26:36.346423096,7,0.0,PIX,5,16.397097115246474,114.77967980672531,3,2
9292,3609,174,2023-03-29 04:36:41.426761784,3,0.0,PIX,5,47.01886700311626,141.05660100934878,3,2
9293,1052,31,2023-03-29 05:46:46.507100472,2,0.0,Cartao,3,48.55306624192414,97.10613248384828,3,2
9294,4705,139,2023-03-29 06:56:51.587439160,1,0.05,Boleto,3,64.8238527988364,61.582660158894576,3,2
9295,87,164,2023-03-29 08:06:56.667777856,3,0.1,Cartao,5,50.26529045048958,135.71628421632187,3,2
9296,3098,196,2023-03-29 09:17:01.748116544,3,0.0,PIX,5,80.63270891960313,241.89812675880938,3,2
9297,4809,145,2023-03-29 10:27:06.828455232,8,0.0,PIX,1,121.51483235550242,972.1186588440194,3,2
9298,2440,16,2023-03-29 11:37:11.908793920,3,0.0,Boleto,4,146.84313582694529,440.52940748083586,3,2
9299,1278,30,2023-03-29 12:47:16.989132608,1,0.15,PIX,5,20.978757959938,17.8319442659473,3,2
9300,520,39,2023-03-29 13:57:22.069471296,3,0.05,Cartao,4,169.83845961893994,484.0396099139788,3,2
9301,387,44,2023-03-29 15:07:27.149809992,2,0.0,PIX,2,101.36909731953254,202.73819463906509,3,2
9302,14,197,2023-03-29 16:17:32.230148680,4,0.0,Boleto,4,81.73822748219422,326.9529099287769,3,2
9303,4187,116,2023-03-29 17:27:37.310487368,4,0.1,Boleto,2,16.397097115246474,59.02954961488731,3,2
9304,3476,37,2023-03-29 18:37:42.390826056,3,0.15,Cartao,4,48.972640668473126,124.88023370460647,3,2
9305,3577,154,2023-03-29 19:47:47.471164744,2,0.1,Cartao,5,59.874062165308146,107.77331189755466,3,2
9306,4,149,2023-03-29 20:57:52.551503432,4,0.0,PIX,3,23.11361652771761,92.45446611087044,3,2
9307,3070,92,2023-03-29 22:07:57.631842128,2,0.1,PayPal,4,22.22135113378709,39.99843204081676,3,2
9308,3291,19,2023-03-29 23:18:02.712180816,3,0.0,PIX,3,40.71717391865951,122.15152175597854,3,2
9309,3660,100,2023-03-30 00:28:07.792519504,5,0.05,Cartao,4,16.392362942669063,77.86372397767805,3,3
9310,4892,139,2023-03-30 01:38:12.872858192,2,0.0,PIX,3,64.8238527988364,129.6477055976728,3,3
9311,3939,147,2023-03-30 02:48:17.953196880,2,0.15,Cartao,4,47.7241819926608,81.13110938752337,3,3
9312,4312,69,2023-03-30 03:58:23.033535568,2,0.0,Cartao,3,83.04679844196251,166.09359688392502,3,3
9313,1603,130,2023-03-30 05:08:28.113874256,5,0.0,Cartao,4,42.91740065384273,214.58700326921365,3,3
9314,4800,25,2023-03-30 06:18:33.194212952,2,0.0,Cartao,4,10.0,20.0,3,3
9315,4827,115,2023-03-30 07:28:38.274551640,1,0.05,PIX,5,124.46779017029083,118.24440066177628,3,3
9316,3974,90,2023-03-30 08:38:43.354890328,3,0.15,Boleto,5,60.62585827401395,154.59593859873556,3,3
9317,2543,30,2023-03-30 09:48:48.435229016,5,0.05,Cartao,3,20.978757959938,99.6491003097055,3,3
9318,1643,17,2023-03-30 10:58:53.515567704,3,0.0,PIX,5,84.20991262116347,252.6297378634904,3,3
9319,1490,85,2023-03-30 12:08:58.595906392,1,0.1,PIX,5,111.83756256845014,100.65380631160512,3,3
9320,4059,146,2023-03-30 13:19:03.676245088,1,0.05,PayPal,3,83.43932595224732,79.26735965463494,3,3
9321,3234,111,2023-03-30 14:29:08.756583776,3,0.0,Boleto,4,105.25940877816859,315.7782263345058,3,3
9322,1696,92,2023-03-30 15:39:13.836922464,3,0.15,Cartao,4,22.22135113378709,56.66444539115707,3,3
9323,1387,76,2023-03-30 16:49:18.917261152,3,0.0,PIX,5,70.37219485174055,211.11658455522164,3,3
9324,4793,40,2023-03-30 17:59:23.997599840,4,0.05,PIX,3,130.20201470999353,494.76765589797543,3,3
9325,1198,134,2023-03-30 19:09:29.077938528,3,0.05,PIX,2,169.71256359437055,483.68080624395606,3,3
9326,2286,88,2023-03-30 20:19:34.158277216,4,0.05,Boleto,2,38.999792407549556,148.1992111486883,3,3
9327,988,171,2023-03-30 21:29:39.238615912,7,0.1,PIX,5,54.97895652250185,346.3674260917617,3,3
9328,3990,198,2023-03-30 22:39:44.318954600,5,0.0,Cartao,5,68.7478212041946,343.73910602097294,3,3
9329,2960,145,2023-03-30 23:49:49.399293288,3,0.05,PIX,2,121.51483235550242,346.31727221318187,3,3
9330,1262,170,2023-03-31 00:59:54.479631976,2,0.05,Cartao,5,123.06047406185569,233.8149007175258,3,4
9331,4726,147,2023-03-31 02:09:59.559970664,3,0.0,Cartao,3,47.7241819926608,143.1725459779824,3,4
9332,1256,111,2023-03-31 03:20:04.640309352,2,0.05,PIX,5,105.25940877816859,199.9928766785203,3,4
9333,588,55,2023-03-31 04:30:09.720648048,1,0.05,Cartao,5,121.7900018732139,115.70050177955319,3,4
9334,1541,92,2023-03-31 05:40:14.800986736,3,0.1,PIX,5,22.22135113378709,59.997648061225135,3,4
9335,794,157,2023-03-31 06:50:19.881325424,5,0.0,Boleto,3,87.73385566746276,438.6692783373138,3,4
9336,3917,113,2023-03-31 08:00:24.961664112,3,0.0,Cartao,4,17.66891423500304,53.00674270500912,3,4
9337,2021,182,2023-03-31 09:10:30.042002800,3,0.15,Cartao,4,102.00615110574556,260.11568531965116,3,4
9338,119,199,2023-03-31 10:20:35.122341488,2,0.0,Cartao,5,39.67387062479729,79.34774124959458,3,4
9339,1214,8,2023-03-31 11:30:40.202680184,3,0.1,PayPal,4,122.8612155486089,331.725281981244,3,4
9340,614,8,2023-03-31 12:40:45.283018872,5,0.0,Cartao,5,122.8612155486089,614.3060777430445,3,4
9341,4582,69,2023-03-31 13:50:50.363357560,2,0.0,Boleto,3,83.04679844196251,166.09359688392502,3,4
9342,4418,43,2023-03-31 15:00:55.443696248,7,0.0,PayPal,5,22.72460702992212,159.07224920945484,3,4
9343,4235,98,2023-03-31 16:11:00.524034936,4,0.0,Cartao,4,111.71965347041201,446.87861388164805,3,4
9344,3474,50,2023-03-31 17:21:05.604373624,5,0.1,PIX,5,51.53555191243645,231.90998360596402,3,4
9345,3298,4,2023-03-31 18:31:10.684712312,4,0.0,PIX,5,22.962554679951594,91.85021871980638,3,4
9346,1290,108,2023-03-31 19:41:15.765051008,2,0.2,Cartao,4,69.62143919728354,111.39430271565367,3,4
9347,2381,36,2023-03-31 20:51:20.845389696,3,0.05,PIX,5,86.08705738668456,245.34811355205096,3,4
9348,224,133,2023-03-31 22:01:25.925728384,3,0.0,Cartao,5,35.573127676769815,106.71938303030944,3,4
9349,4668,19,2023-03-31 23:11:31.006067072,4,0.05,PIX,5,40.71717391865951,154.72526089090613,3,4
9350,2824,170,2023-04-01 00:21:36.086405760,2,0.15,PIX,5,123.06047406185569,230.12308649567015,4,5
9351,3015,110,2023-04-01 01:31:41.166744448,3,0.05,PIX,4,145.72531709283768,456.8488690860461,4,5
9352,2641,143,2023-04-01 02:41:46.247083144,4,0.1,Cartao,3,100.81573716654023,399.23031917949936,4,5
9353,4905,186,2023-04-01 03:51:51.327421832,5,0.05,PayPal,3,34.32959871776507,179.3721533003225,4,5
9354,987,14,2023-04-01 05:01:56.407760520,3,0.05,Cartao,5,220.76206295006904,692.0890673484664,4,5
9355,1024,48,2023-04-01 06:12:01.488099208,3,0.2,PayPal,4,31.27535906794353,82.56694793937093,4,5
9356,1544,72,2023-04-01 07:22:06.568437896,1,0.05,PIX,5,28.741808328660944,30.03518970345069,4,5
9357,1273,104,2023-04-01 08:32:11.648776584,3,0.05,PIX,2,48.21711915501299,151.1606685509657,4,5
9358,1780,75,2023-04-01 09:42:16.729115272,4,0.1,Boleto,4,29.695021156718084,117.59228378060362,4,5
9359,1701,108,2023-04-01 10:52:21.809453968,3,0.05,Boleto,3,69.62143919728354,218.26321188348388,4,5
9360,3931,110,2023-04-01 12:02:26.889792656,3,0.05,Cartao,5,145.72531709283768,456.8488690860461,4,5
9361,2235,82,2023-04-01 13:12:31.970131344,5,0.1,PIX,4,23.88072899594696,118.20960852993746,4,5
9362,4345,63,2023-04-01 14:22:37.050470032,2,0.0,PIX,4,38.727986235793914,85.20156971874661,4,5
9363,3199,55,2023-04-01 15:32:42.130808720,2,0.0,Cartao,1,121.7900018732139,267.9380041210706,4,5
9364,3160,32,2023-04-01 16:42:47.211147408,1,0.05,Cartao,4,132.01005689923093,137.95050945969632,4,5
9365,3984,164,2023-04-01 17:52:52.291486104,1,0.0,PIX,5,50.26529045048958,55.29181949553854,4,5
9366,1024,109,2023-04-01 19:02:57.371824792,2,0.05,Cartao,5,104.83135323158791,219.09752825401875,4,5
9367,3840,85,2023-04-01 20:13:02.452163480,3,0.1,Cartao,5,111.83756256845014,332.15756082829694,4,5
9368,826,112,2023-04-01 21:23:07.532502168,3,0.0,Cartao,4,62.17142621247736,205.16570650117532,4,5
9369,2737,106,2023-04-01 22:33:12.612840856,4,0.1,Cartao,5,55.24759187451306,218.78046382307176,4,5
9370,3407,57,2023-04-01 23:43:17.693179544,1,0.0,Boleto,5,148.00765036724067,162.80841540396474,4,5
9371,2775,44,2023-04-02 00:53:22.773518232,5,0.0,Boleto,5,101.36909731953254,557.5300352574291,4,6
9372,4633,162,2023-04-02 02:03:27.853856928,2,0.0,Cartao,5,22.154397211327222,48.739673864919894,4,6
