cliente_id,idade,genero,cidade,renda_mensal,tipo_cliente,data_cadastro
2526,40,F,Recife,3075.0905129285925,Novo,2022-01-07 22:51:43.820764160
2527,40,F,Porto Alegre,1164.7555527608658,Regular,2022-01-08 05:52:34.950990200
2528,42,F,Porto Alegre,1213.7914584691346,VIP,2022-01-08 12:53:26.081216248
2529,59,M,Salvador,3232.602587204946,Regular,2022-01-08 19:54:17.211442296
2530,21,F,Porto Alegre,4587.980774987841,VIP,2022-01-09 02:55:08.341668336
2531,40,M,Belo Horizonte,1327.6812394461813,Regular,2022-01-09 09:55:59.471894384
2532,23,F,Fortaleza,3732.585006173022,Regular,2022-01-09 16:56:50.602120432
2533,41,F,Belo Horizonte,5797.44019686491,Regular,2022-01-09 23:57:41.732346472
2534,23,M,Recife,7661.242792141394,Novo,2022-01-10 06:58:32.862572520
2535,29,F,Belo Horizonte,3517.871435746134,Regular,2022-01-10 13:59:23.992798568
2536,31,M,Rio de Janeiro,3840.6668804075266,Regular,2022-01-10 21:00:15.123024608
2537,46,F,Curitiba,1025.9843643461888,Novo,2022-01-11 04:01:06.253250656
2538,46,M,Fortaleza,8517.484025127507,Novo,2022-01-11 11:01:57.383476704
2539,20,F,Curitiba,2235.57756822822,Novo,2022-01-11 18:02:48.513702744
2540,35,M,Manaus,1869.1974017412965,Regular,2022-01-12 01:03:39.643928792
2541,26,M,Belo Horizonte,2623.8472422939417,Novo,2022-01-12 08:04:30.774154832
2542,19,M,Curitiba,6347.629449149323,Novo,2022-01-12 15:05:21.904380880
2543,32,M,Porto Alegre,8991.392625645407,Regular,2022-01-12 22:06:13.034606928
2544,31,M,Sao Paulo,3173.861739291507,VIP,2022-01-13 05:07:04.164832968
2545,64,F,Sao Paulo,4910.063170076468,Regular,2022-01-13 12:07:55.295059016
2546,40,M,Porto Alegre,3046.0532777097005,Regular,2022-01-13 19:08:46.425285064
2547,18,M,Curitiba,1774.195329255073,VIP,2022-01-14 02:09:37.555511104
2548,28,M,Recife,6237.731386439796,Regular,2022-01-14 09:10:28.685737152
2549,47,F,Porto Alegre,2184.050064311919,Regular,2022-01-14 16:11:19.815963200
2550,60,F,Fortaleza,6423.801700985877,Regular,2022-01-14 23:12:10.946189240
2551,15,F,Brasilia,5705.983641555365,Regular,2022-01-15 06:13:02.076415288
2552,12,F,Rio de Janeiro,4052.2117898385595,Novo,2022-01-15 13:13:53.206641336
2553,57,M,Recife,7438.967773844483,Regular,2022-01-15 20:14:44.336867376
2554,39,M,Fortaleza,9101.304342669771,Regular,2022-01-16 03:15:35.467093424
2555,24,M,Curitiba,2730.877645868479,Regular,2022-01-16 10:16:26.597319472
2556,41,F,Recife,1989.4289978518998,Regular,2022-01-16 17:17:17.727545512
2557,3,F,Recife,1173.639732364212,Regular,2022-01-17 00:18:08.857771560
2558,35,F,Curitiba,9157.61568799746,Regular,2022-01-17 07:18:59.987997608
2559,38,M,Porto Alegre,2392.655211805608,Regular,2022-01-17 14:19:51.118223648
2560,46,M,Curitiba,5258.065321912317,VIP,2022-01-17 21:20:42.248449696
2561,22,M,Belo Horizonte,2057.7579931242017,Regular,2022-01-18 04:21:33.378675744
2562,36,F,Belo Horizonte,6432.591832956023,VIP,2022-01-18 11:22:24.508901784
2563,23,M,Rio de Janeiro,2100.5220836868284,Regular,2022-01-18 18:23:15.639127832
2564,38,F,Sao Paulo,1642.7721565976994,Regular,2022-01-19 01:24:06.769353872
2565,24,M,Salvador,2685.834567478442,Regular,2022-01-19 08:24:57.899579920
2566,30,F,Rio de Janeiro,2284.979083641885,Novo,2022-01-19 15:25:49.029805968
2567,23,F,Rio de Janeiro,4016.4346806605245,VIP,2022-01-19 22:26:40.160032008
2568,42,F,Brasilia,2905.3308028104193,Novo,2022-01-20 05:27:31.290258056
2569,45,F,Salvador,4079.995633903569,Regular,2022-01-20 12:28:22.420484104
2570,32,F,Sao Paulo,2577.2784671227596,Regular,2022-01-20 19:29:13.550710144
2571,35,F,Recife,2137.6156711199865,Regular,2022-01-21 02:30:04.680936192
2572,17,F,Salvador,2226.5748145295693,Regular,2022-01-21 09:30:55.811162240
2573,31,F,Brasilia,8287.216278327764,VIP,2022-01-21 16:31:46.941388280
2574,34,F,Manaus,3336.192501543662,Regular,2022-01-21 23:32:38.071614328
2575,66,F,Rio de Janeiro,1105.5728492961177,VIP,2022-01-22 06:33:29.201840376
2576,21,F,Curitiba,2298.2321898475025,Regular,2022-01-22 13:34:20.332066416
2577,52,F,Rio de Janeiro,3128.888210865558,Novo,2022-01-22 20:35:11.462292464
2578,46,M,Porto Alegre,7500.311564727228,Novo,2022-01-23 03:36:02.592518512
2579,38,M,Brasilia,4985.80103196322,Regular,2022-01-23 10:36:53.722744552
2580,56,F,Rio de Janeiro,1880.2143809801523,Novo,2022-01-23 17:37:44.852970600
2581,39,F,Rio de Janeiro,9988.381802458212,Regular,2022-01-24 00:38:35.983196648
2582,39,F,Salvador,2934.8740481668933,Novo,2022-01-24 07:39:27.113422688
2583,34,M,Salvador,5558.95214046249,Regular,2022-01-24 14:40:18.243648736
2584,49,F,Curitiba,1673.204202635269,Regular,2022-01-24 21:41:09.373874776
2585,48,F,Fortaleza,1000.0,Regular,2022-01-25 04:42:00.504100824
2586,27,M,Porto Alegre,1474.0724961488168,Novo,2022-01-25 11:42:51.634326872
2587,19,F,Curitiba,1000.0,Novo,2022-01-25 18:43:42.764552912
2588,32,F,Manaus,8570.185559945643,Regular,2022-01-26 01:44:33.894778960
2589,25,M,Porto Alegre,3318.4943813104687,Novo,2022-01-26 08:45:25.025005008
2590,34,F,Salvador,1877.465467718596,Regular,2022-01-26 15:46:16.155231048
2591,49,F,Rio de Janeiro,3738.0225288987685,Regular,2022-01-26 22:47:07.285457096
2592,29,M,Recife,3276.945501948357,Novo,2022-01-27 05:47:58.415683144
2593,34,M,Rio de Janeiro,4066.210232348491,Regular,2022-01-27 12:48:49.545909184
2594,35,F,Sao Paulo,5457.607034325652,Regular,2022-01-27 19:49:40.676135232
2595,45,M,Curitiba,2578.696772833693,Regular,2022-01-28 02:50:31.806361280
2596,8,M,Porto Alegre,1919.9997733011578,Regular,2022-01-28 09:51:22.936587320
2597,27,M,Recife,4509.256699107534,Regular,2022-01-28 16:52:14.066813368
2598,37,F,Sao Paulo,4452.256783391461,Regular,2022-01-28 23:53:05.197039416
2599,49,F,Manaus,3134.948119294387,Regular,2022-01-29 06:53:56.327265456
2600,29,F,Rio de Janeiro,8855.350170136713,Novo,2022-01-29 13:54:47.457491504
2601,12,M,Fortaleza,2394.881279736941,Regular,2022-01-29 20:55:38.587717552
2602,42,F,Brasilia,1900.877715823382,Regular,2022-01-30 03:56:29.717943592
2603,27,M,Sao Paulo,3674.034712035998,Regular,2022-01-30 10:57:20.848169640
2604,20,M,Rio de Janeiro,2127.1345504971314,Regular,2022-01-30 17:58:11.978395688
2605,27,M,Rio de Janeiro,3819.0548979350074,Regular,2022-01-31 00:59:03.108621728
2606,32,M,Porto Alegre,1965.488063983939,Regular,2022-01-31 07:59:54.238847776
2607,27,F,Porto Alegre,2440.3063374306507,Regular,2022-01-31 15:00:45.369073816
2608,8,F,Fortaleza,7672.672046429803,Regular,2022-01-31 22:01:36.499299864
2609,45,M,Sao Paulo,2433.7932358061585,VIP,2022-02-01 05:02:27.629525912
2610,50,F,Salvador,1999.3436446227036,Regular,2022-02-01 12:03:18.759751952
2611,42,F,Porto Alegre,5352.609052353984,Regular,2022-02-01 19:04:09.889978000
2612,21,F,Brasilia,1762.4832390047268,Novo,2022-02-02 02:05:01.020204048
2613,32,M,Rio de Janeiro,2108.0705670401885,Regular,2022-02-02 09:05:52.150430088
2614,34,F,Rio de Janeiro,3976.990117353429,Novo,2022-02-02 16:06:43.280656136
2615,42,M,Manaus,4765.728604416229,Novo,2022-02-02 23:07:34.410882184
2616,43,F,Manaus,5487.555633419154,Regular,2022-02-03 06:08:25.541108224
2617,26,M,Fortaleza,2051.628370489579,Regular,2022-02-03 13:09:16.671334272
2618,35,F,Sao Paulo,4015.850106085326,Regular,2022-02-03 20:10:07.801560320
2619,40,M,Belo Horizonte,2361.248775484852,Regular,2022-02-04 03:10:58.931786360
2620,52,M,Recife,2202.1120096971686,Regular,2022-02-04 10:11:50.062012408
2621,43,F,Porto Alegre,5440.391973172002,Regular,2022-02-04 17:12:41.192238456
2622,44,F,Sao Paulo,2264.7571238294586,Novo,2022-02-05 00:13:32.322464496
2623,36,F,Rio de Janeiro,3425.8411028120563,Regular,2022-02-05 07:14:23.452690544
2624,51,F,Curitiba,3222.1036562375493,Regular,2022-02-05 14:15:14.582916592
2625,39,M,Manaus,1745.1971563407913,Regular,2022-02-05 21:16:05.713142632
2626,24,F,Recife,4832.148286998191,Novo,2022-02-06 04:16:56.843368680
2627,51,M,Porto Alegre,3944.748370517596,Novo,2022-02-06 11:17:47.973594720
2628,43,M,Salvador,1104.1760658574285,Regular,2022-02-06 18:18:39.103820768
2629,29,F,Salvador,3424.499318458512,Regular,2022-02-07 01:19:30.234046816
2630,29,F,Manaus,2025.381350240143,Regular,2022-02-07 08:20:21.364272856
2631,38,F,Sao Paulo,5159.204362157789,Novo,2022-02-07 15:21:12.494498904
2632,40,F,Porto Alegre,1447.0757596365438,Regular,2022-02-07 22:22:03.624724952
2633,37,F,Recife,2494.2952807551624,Regular,2022-02-08 05:22:54.754950992
2634,38,M,Rio de Janeiro,3572.469154061443,Regular,2022-02-08 12:23:45.885177040
2635,55,M,Sao Paulo,3063.0613838645654,Regular,2022-02-08 19:24:37.015403088
2636,47,F,Manaus,4365.461230629937,Novo,2022-02-09 02:25:28.145629128
2637,37,M,Fortaleza,1395.1943548098825,Regular,2022-02-09 09:26:19.275855176
2638,46,M,Belo Horizonte,6808.7046520771755,Novo,2022-02-09 16:27:10.406081224
2639,22,M,Sao Paulo,3876.0517696880906,Regular,2022-02-09 23:28:01.536307264
2640,39,F,Brasilia,5883.217625819684,Novo,2022-02-10 06:28:52.666533312
2641,56,M,Porto Alegre,4615.244313858319,Regular,2022-02-10 13:29:43.796759360
2642,32,F,Salvador,2963.703485473112,Regular,2022-02-10 20:30:34.926985400
2643,24,F,Brasilia,1568.540572778862,Regular,2022-02-11 03:31:26.057211448
2644,27,M,Sao Paulo,2248.9605470753895,Regular,2022-02-11 10:32:17.187437496
2645,21,F,Sao Paulo,6599.714479726771,Novo,2022-02-11 17:33:08.317663536
2646,25,F,Brasilia,5959.363093415486,Regular,2022-02-12 00:33:59.447889584
2647,30,F,Fortaleza,2186.811902625836,Regular,2022-02-12 07:34:50.578115632
2648,18,F,Brasilia,1000.0,Regular,2022-02-12 14:35:41.708341672
2649,35,M,Rio de Janeiro,2680.222608282723,Regular,2022-02-12 21:36:32.838567720
2650,45,F,Recife,2581.558475808311,Novo,2022-02-13 04:37:23.968793760
2651,24,M,Brasilia,2630.9853004849297,Regular,2022-02-13 11:38:15.099019808
2652,53,F,Brasilia,3882.6360680633197,Regular,2022-02-13 18:39:06.229245856
2653,41,F,Porto Alegre,4619.7981362131095,Regular,2022-02-14 01:39:57.359471896
2654,47,F,Recife,4890.988814346683,Regular,2022-02-14 08:40:48.489697944
2655,27,M,Belo Horizonte,3725.120838181178,VIP,2022-02-14 15:41:39.619923992
2656,45,M,Brasilia,1211.5001317895235,Novo,2022-02-14 22:42:30.750150032
2657,21,M,Brasilia,2513.421204318943,Regular,2022-02-15 05:43:21.880376080
2658,45,M,Rio de Janeiro,9433.711587503993,Regular,2022-02-15 12:44:13.010602128
2659,37,M,Salvador,3594.3137701033716,Novo,2022-02-15 19:45:04.140828168
2660,41,F,Rio de Janeiro,3582.835425543267,Novo,2022-02-16 02:45:55.271054216
2661,20,M,Brasilia,3567.9374755831545,Regular,2022-02-16 09:46:46.401280264
2662,24,F,Porto Alegre,3669.0564549620435,Novo,2022-02-16 16:47:37.531506304
2663,42,M,Rio de Janeiro,1000.0,Novo,2022-02-16 23:48:28.661732352
2664,23,F,Porto Alegre,2644.501457221532,VIP,2022-02-17 06:49:19.791958400
2665,40,F,Recife,2925.011186498734,Regular,2022-02-17 13:50:10.922184440
2666,18,F,Porto Alegre,5657.558397689713,Novo,2022-02-17 20:51:02.052410488
2667,45,F,Fortaleza,3052.8670587158645,Regular,2022-02-18 03:51:53.182636536
2668,20,M,Curitiba,1308.6407821905432,Regular,2022-02-18 10:52:44.312862576
2669,41,F,Recife,3696.1409878076156,Regular,2022-02-18 17:53:35.443088624
2670,42,M,Curitiba,1994.3783482515398,Regular,2022-02-19 00:54:26.573314664
2671,26,M,Brasilia,1622.3113643209624,Regular,2022-02-19 07:55:17.703540712
2672,41,F,Brasilia,1964.3574564217688,Novo,2022-02-19 14:56:08.833766760
2673,38,F,Fortaleza,3909.8414990573187,Regular,2022-02-19 21:56:59.963992800
2674,28,F,Sao Paulo,5593.612607199199,Novo,2022-02-20 04:57:51.094218848
2675,22,M,Curitiba,3795.095949283573,Novo,2022-02-20 11:58:42.224444896
2676,11,M,Rio de Janeiro,4088.8196440916277,Regular,2022-02-20 18:59:33.354670936
2677,39,M,Fortaleza,3776.385583849512,Novo,2022-02-21 02:00:24.484896984
2678,16,M,Recife,3135.8752115092325,Regular,2022-02-21 09:01:15.615123032
2679,36,M,Belo Horizonte,4223.693737713822,Regular,2022-02-21 16:02:06.745349072
2680,31,M,Rio de Janeiro,1000.0,Regular,2022-02-21 23:02:57.875575120
2681,43,M,Porto Alegre,3151.2175333120913,Novo,2022-02-22 06:03:49.005801168
2682,31,F,Brasilia,1767.881971360463,Regular,2022-02-22 13:04:40.136027208
2683,31,M,Recife,5331.837936181528,VIP,2022-02-22 20:05:31.266253256
2684,43,F,Fortaleza,2769.5007475391394,Regular,2022-02-23 03:06:22.396479304
2685,39,M,Curitiba,3027.4441997736744,Regular,2022-02-23 10:07:13.526705344
2686,38,F,Curitiba,1404.5385067616546,Novo,2022-02-23 17:08:04.656931392
2687,40,F,Manaus,4956.30332519156,Novo,2022-02-24 00:08:55.787157440
2688,16,M,Brasilia,4079.2321866301763,Regular,2022-02-24 07:09:46.917383480
2689,44,F,Rio de Janeiro,3938.179899711563,Novo,2022-02-24 14:10:38.047609528
2690,42,M,Porto Alegre,1985.2270588620202,Regular,2022-02-24 21:11:29.177835576
2691,22,F,Porto Alegre,2024.706594688372,Regular,2022-02-25 04:12:20.308061616
2692,32,M,Brasilia,3333.5721549378895,Regular,2022-02-25 11:13:11.438287664
2693,34,F,Manaus,2106.431989494884,Regular,2022-02-25 18:14:02.568513704
2694,33,M,Manaus,3705.0294311863204,Regular,2022-02-26 01:14:53.698739752
2695,39,M,Rio de Janeiro,1011.8581768930327,Regular,2022-02-26 08:15:44.828965800
2696,52,F,Manaus,2336.075635878753,VIP,2022-02-26 15:16:35.959191840
2697,47,M,Fortaleza,7320.081441000788,VIP,2022-02-26 22:17:27.089417888
2698,19,F,Manaus,3713.547558685098,VIP,2022-02-27 05:18:18.219643936
2699,42,M,Curitiba,3240.2210516127216,Regular,2022-02-27 12:19:09.349869976
2700,50,F,Salvador,8043.449141153042,Regular,2022-02-27 19:20:00.480096024
2701,39,M,Sao Paulo,1000.0,Regular,2022-02-28 02:20:51.610322072
2702,48,F,Curitiba,1982.9569972991142,Novo,2022-02-28 09:21:42.740548112
2703,59,F,Curitiba,2439.170774783835,Novo,2022-02-28 16:22:33.870774160
2704,47,M,Belo Horizonte,4578.723912232599,Novo,2022-02-28 23:23:25.001000208
2705,37,M,Belo Horizonte,4618.513511817711,Novo,2022-03-01 06:24:16.131226248
2706,47,M,Brasilia,1933.3250927926483,Regular,2022-03-01 13:25:07.261452296
2707,36,F,Belo Horizonte,4909.744393441562,Novo,2022-03-01 20:25:58.391678344
2708,35,M,Brasilia,2436.560314002938,VIP,2022-03-02 03:26:49.521904384
2709,30,M,Curitiba,5463.362997974355,Regular,2022-03-02 10:27:40.652130432
2710,53,M,Sao Paulo,1778.7722372442195,Novo,2022-03-02 17:28:31.782356480
2711,25,M,Rio de Janeiro,2802.7159283895444,Novo,2022-03-03 00:29:22.912582520
2712,53,F,Rio de Janeiro,2333.0141620302306,Regular,2022-03-03 07:30:14.042808568
2713,40,F,Salvador,5054.403819788613,Regular,2022-03-03 14:31:05.173034616
2714,18,F,Recife,2295.2783297411816,VIP,2022-03-03 21:31:56.303260656
2715,39,F,Rio de Janeiro,2918.3560364273617,VIP,2022-03-04 04:32:47.433486704
2716,9,F,Recife,3840.683785352345,VIP,2022-03-04 11:33:38.563712744
2717,42,M,Manaus,3915.229555269836,Regular,2022-03-04 18:34:29.693938792
2718,45,M,Porto Alegre,4644.673247303022,Novo,2022-03-05 01:35:20.824164840
2719,27,F,Curitiba,3312.844246684948,Regular,2022-03-05 08:36:11.954390880
2720,36,F,Sao Paulo,2418.434097007637,Novo,2022-03-05 15:37:03.084616928
2721,58,F,Brasilia,2502.763066944498,Regular,2022-03-05 22:37:54.214842976
2722,28,M,Recife,3019.468669395284,Regular,2022-03-06 05:38:45.345069016
2723,22,M,Salvador,3377.179720791651,Regular,2022-03-06 12:39:36.475295064
2724,52,M,Rio de Janeiro,2769.4781171664176,Novo,2022-03-06 19:40:27.605521112
2725,58,F,Fortaleza,3009.7181349451043,Regular,2022-03-07 02:41:18.735747152
2726,35,F,Rio de Janeiro,1396.009473834862,Regular,2022-03-07 09:42:09.865973200
2727,47,F,Belo Horizonte,4161.694667209854,VIP,2022-03-07 16:43:00.996199248
2728,51,M,Curitiba,3263.5020441573174,Novo,2022-03-07 23:43:52.126425288
2729,26,F,Belo Horizonte,4919.367315321571,VIP,2022-03-08 06:44:43.256651336
2730,29,M,Rio de Janeiro,2981.1972295602127,Regular,2022-03-08 13:45:34.386877384
2731,49,M,Fortaleza,1249.8779815092428,Regular,2022-03-08 20:46:25.517103424
2732,55,F,Belo Horizonte,2491.840580494234,Regular,2022-03-09 03:47:16.647329472
2733,41,M,Sao Paulo,2697.3768384914024,Regular,2022-03-09 10:48:07.777555520
2734,24,M,Belo Horizonte,4321.905416874114,Novo,2022-03-09 17:48:58.907781560
2735,58,F,Fortaleza,1058.7700971471788,Novo,2022-03-10 00:49:50.038007608
2736,28,F,Belo Horizonte,3042.971422035518,Regular,2022-03-10 07:50:41.168233648
2737,30,M,Recife,3853.8873065343505,Regular,2022-03-10 14:51:32.298459696
2738,39,F,Manaus,2141.4877084758928,Novo,2022-03-10 21:52:23.428685744
2739,53,M,Brasilia,3094.2907685232212,Regular,2022-03-11 04:53:14.558911784
2740,45,F,Rio de Janeiro,2178.6958556650925,Regular,2022-03-11 11:54:05.689137832
2741,39,F,Recife,2069.8129780090208,Novo,2022-03-11 18:54:56.819363880
2742,40,F,Brasilia,2430.3488238316295,Regular,2022-03-12 01:55:47.949589920
2743,35,F,Manaus,2089.4455104756726,Novo,2022-03-12 08:56:39.079815968
2744,41,M,Recife,4195.673507055452,Novo,2022-03-12 15:57:30.210042016
2745,4,M,Salvador,2064.2537533977547,Regular,2022-03-12 22:58:21.340268056
2746,31,M,Recife,1897.9791549615654,Regular,2022-03-13 05:59:12.470494104
2747,37,M,Sao Paulo,7215.338118780543,Novo,2022-03-13 13:00:03.600720152
2748,21,F,Fortaleza,4819.232711618944,Regular,2022-03-13 20:00:54.730946192
2749,39,M,Rio de Janeiro,1175.2584027927182,Novo,2022-03-14 03:01:45.861172240
2750,32,M,Curitiba,2033.7076914042973,Novo,2022-03-14 10:02:36.991398288
2751,56,M,Brasilia,3365.16234424422,Novo,2022-03-14 17:03:28.121624328
2752,53,F,Belo Horizonte,3504.7607363522907,Novo,2022-03-15 00:04:19.251850376
2753,29,M,Rio de Janeiro,1414.8143034176644,Novo,2022-03-15 07:05:10.382076424
2754,33,F,Curitiba,5320.288160685415,Regular,2022-03-15 14:06:01.512302464
2755,34,M,Manaus,4503.509269865396,Regular,2022-03-15 21:06:52.642528512
2756,29,M,Recife,3793.14517731677,Novo,2022-03-16 04:07:43.772754560
2757,37,F,Curitiba,5874.429602460685,Novo,2022-03-16 11:08:34.902980600
2758,25,F,Salvador,3737.3982613518497,Novo,2022-03-16 18:09:26.033206648
2759,21,F,Rio de Janeiro,3730.4734677127503,Regular,2022-03-17 01:10:17.163432688
2760,42,F,Rio de Janeiro,6495.335844390349,Regular,2022-03-17 08:11:08.293658736
2761,42,M,Rio de Janeiro,5169.906025047431,Novo,2022-03-17 15:11:59.423884784
2762,25,M,Fortaleza,1957.1532452606607,Regular,2022-03-17 22:12:50.554110824
2763,45,F,Manaus,4091.216302642295,Regular,2022-03-18 05:13:41.684336872
2764,27,M,Fortaleza,2138.513130117544,Novo,2022-03-18 12:14:32.814562920
2765,38,F,Rio de Janeiro,3835.585118651163,Regular,2022-03-18 19:15:23.944788960
2766,44,F,Salvador,3783.129111744434,Regular,2022-03-19 02:16:15.075015008
2767,34,M,Belo Horizonte,1492.5873115728589,Novo,2022-03-19 09:17:06.205241056
2768,40,F,Salvador,2804.7710551112386,Regular,2022-03-19 16:17:57.335467096
2769,28,M,Brasilia,3403.7345735668064,Regular,2022-03-19 23:18:48.465693144
2770,32,M,Manaus,2396.716379934986,Regular,2022-03-20 06:19:39.595919192
2771,32,M,Recife,3488.9460256175184,Regular,2022-03-20 13:20:30.726145232
2772,26,F,Rio de Janeiro,4460.200006433911,Regular,2022-03-20 20:21:21.856371280
2773,32,M,Curitiba,2935.7066441056104,Regular,2022-03-21 03:22:12.986597328
2774,16,F,Belo Horizonte,3335.2393949064744,Regular,2022-03-21 10:23:04.116823368
2775,29,F,Recife,5953.36591908543,Regular,2022-03-21 17:23:55.247049416
2776,31,F,Porto Alegre,3776.671297839756,Novo,2022-03-22 00:24:46.377275464
2777,31,F,Salvador,3295.8261531356775,Regular,2022-03-22 07:25:37.507501504
2778,32,M,Belo Horizonte,1846.3395016004856,Regular,2022-03-22 14:26:28.637727552
2779,34,M,Porto Alegre,4169.339903310614,Regular,2022-03-22 21:27:19.767953592
2780,40,M,Fortaleza,3515.984937104675,Regular,2022-03-23 04:28:10.898179640
2781,45,F,Porto Alegre,5663.909838204196,Regular,2022-03-23 11:29:02.028405688
2782,27,F,Recife,3051.654774989209,Novo,2022-03-23 18:29:53.158631728
2783,20,F,Manaus,1202.1498204113225,VIP,2022-03-24 01:30:44.288857776
2784,22,F,Salvador,1274.028957653186,Regular,2022-03-24 08:31:35.419083824
2785,29,F,Belo Horizonte,4306.325993571983,Regular,2022-03-24 15:32:26.549309864
2786,30,M,Porto Alegre,2241.5059120882906,Regular,2022-03-24 22:33:17.679535912
2787,25,F,Salvador,3708.504132675475,Regular,2022-03-25 05:34:08.809761960
2788,19,F,Belo Horizonte,3156.1756056260906,Regular,2022-03-25 12:34:59.939988000
2789,29,M,Belo Horizonte,2742.3765189849705,VIP,2022-03-25 19:35:51.070214048
2790,37,F,Recife,2840.7385700033674,Novo,2022-03-26 02:36:42.200440096
2791,42,M,Salvador,1933.9218127921674,Novo,2022-03-26 09:37:33.330666136
2792,28,F,Recife,2957.5341880033193,Regular,2022-03-26 16:38:24.460892184
2793,30,F,Porto Alegre,2225.5364876985163,Regular,2022-03-26 23:39:15.591118232
2794,23,F,Brasilia,2474.6932797196255,VIP,2022-03-27 06:40:06.721344272
2795,34,M,Manaus,2535.5743987729466,Novo,2022-03-27 13:40:57.851570320
2796,24,F,Brasilia,2661.5218574930313,Regular,2022-03-27 20:41:48.981796368
2797,41,F,Sao Paulo,4727.192380809546,Novo,2022-03-28 03:42:40.112022408
2798,13,M,Rio de Janeiro,2793.6508991639043,VIP,2022-03-28 10:43:31.242248456
2799,30,F,Brasilia,4973.361100552405,Regular,2022-03-28 17:44:22.372474504
2800,38,F,Fortaleza,6431.271069329674,Novo,2022-03-29 00:45:13.502700544
